,UrlToCrawl,LinkToFind,Http Status,Account Name
,http://wygrajmysiebie.pl/1-i-opp/,https://www.iwop.pl/,,"Fundacja ""Wygrajmy Siebie"""
,http://wygrajmysiebie.pl/1-i-opp/,https://www.pitax.pl/,,"Fundacja ""Wygrajmy Siebie"""
,http://www.zmyslaotobie.org/index.php/podstrona/wsparcie/,https://www.pitax.pl/krs/0000433626/,,"Fundacja ""Z Myślą o Tobie"""
,http://www.zmyslaotobie.org/index.php/podstrona/wsparcie/,https://www.iwop.pl/,,"Fundacja ""Z Myślą o Tobie"""
,http://www.zmyslaotobie.org/index.php/podstrona/wsparcie/,https://www.pitax.pl/,,"Fundacja ""Z Myślą o Tobie"""
,http://przyroda.zdow.pl/,https://www.pitax.pl/krs/0000260311/,,Fundacja Zielonej Doliny Odry i Warty
,http://przyroda.zdow.pl/wsparcie/,https://www.pitax.pl/krs/0000260311/,,Fundacja Zielonej Doliny Odry i Warty
,http://przyroda.zdow.pl/wsparcie/,​https://www.pitax.pl/​,,Fundacja Zielonej Doliny Odry i Warty
,http://www.sksk.swidnica.pl/,https://www.pitax.pl/krs/0000230762/,,Fundacja Ziemi Świdnickiej na rzecz Wspierania Profesjonalnej Pomocy SKSK
,http://www.sksk.swidnica.pl/,https://www.iwop.pl/,,Fundacja Ziemi Świdnickiej na rzecz Wspierania Profesjonalnej Pomocy SKSK
,http://www.sksk.swidnica.pl/,https://www.pitax.pl/,,Fundacja Ziemi Świdnickiej na rzecz Wspierania Profesjonalnej Pomocy SKSK
,http://karolpeplino.futbolowo.pl/,https://www.iwop.pl/,,"GKP ""KAROL"" PĘPLINO"
,http://karolpeplino.futbolowo.pl/,https://www.pitax.pl/,,"GKP ""KAROL"" PĘPLINO"
,http://karolpeplino.futbolowo.pl/,https://www.pitax.pl/rozlicz/0000030590/?cel=PodajCel,,"GKP ""KAROL"" PĘPLINO"
,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=144&Itemid=272&lang=pl,http://www.pitax.pl/rozlicz/0000247103/?cel=PodajCel,,Henrykowskie Stowarzyszenie w Siemczynie
,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=36&Itemid=169&lang=pl,https://www.iwop.pl/,,Henrykowskie Stowarzyszenie w Siemczynie
,http://www.palacsiemczyno.pl/index.php?option=com_content&view=article&id=36&Itemid=169&lang=pl,https://www.pitax.pl/,,Henrykowskie Stowarzyszenie w Siemczynie
,http://iner.pl/wesprzyj-1/,https://www.pitax.pl/rozlicz/0000167769/,,Instytut Naturalnego Planowania Rodziny Według Metody prof. dr med. J. Rotzera
,http://iner.pl/wesprzyj-1/,https://www.iwop.pl/,,Instytut Naturalnego Planowania Rodziny Według Metody prof. dr med. J. Rotzera
,http://iner.pl/wesprzyj-1/,https://www.pitax.pl/,,Instytut Naturalnego Planowania Rodziny Według Metody prof. dr med. J. Rotzera
,"http://www.pomocna-dlon.com/przekaz-1-,62.html",https://www.pitax.pl/krs/0000094513/,,Jarosławska Fundacja Pomocna Dłoń
,"http://www.pomocna-dlon.com/przekaz-1-,62.html",https://www.iwop.pl/,,Jarosławska Fundacja Pomocna Dłoń
,"http://www.pomocna-dlon.com/przekaz-1-,62.html",https://www.pitax.pl/,,Jarosławska Fundacja Pomocna Dłoń
,http://kamienica1.pl/wesprzyj-fundacje/,https://www.pitax.pl/rozlicz/0000377928/,,Kamienica 1 - Fundacja Na Rzecz Rozwoju Sztuki I Promocji Zdrowia
,,,,nie ma seo
,http://victoria-kielce.org/,https://www.pitax.pl/krs/0000345950/,,Katolicki Międzyszkolny Klub Szachowy Victoria
,http://victoria-kielce.org/,https://www.iwop.pl/,,Katolicki Międzyszkolny Klub Szachowy Victoria
,http://victoria-kielce.org/,https://www.pitax.pl/,,Katolicki Międzyszkolny Klub Szachowy Victoria
,http://szumanowka.pl/jeden-procent/#more-419,https://www.pitax.pl/pobierz/0000276112/,,Katolickie Stowarzyszenie Osób Niepełnosprawnych Diecezji Toruńskiej im. Wandy Szuman
,http://szumanowka.pl/jeden-procent/#more-420,https://www.iwop.pl/,,Katolickie Stowarzyszenie Osób Niepełnosprawnych Diecezji Toruńskiej im. Wandy Szuman
,http://szumanowka.pl/jeden-procent/#more-421,https://www.pitax.pl/,,Katolickie Stowarzyszenie Osób Niepełnosprawnych Diecezji Toruńskiej im. Wandy Szuman
,http://www.klika.krakow.prv.pl/,https://www.pitax.pl/,,Katolickie Stowarzyszenie Osób Niepełnosprawnych i ich Przyjaciół Klika
,http://www.klika.krakow.prv.pl/,https://www.pitax.pl/pobierz/0000236096/,,Katolickie Stowarzyszenie Osób Niepełnosprawnych i ich Przyjaciół Klika
,http://www.bialystok.kik.opoka.org.pl/,https://www.pitax.pl/krs/0000099466/,,Klub Inteligencji Katolickiej
,http://www.bialystok.kik.opoka.org.pl/,https://www.iwop.pl/,,Klub Inteligencji Katolickiej
,http://www.bialystok.kik.opoka.org.pl/,https://www.pitax.pl/,,Klub Inteligencji Katolickiej
,http://www.mma.gliwice.pl/,https://www.pitax.pl/krs/0000002402/,,Klub Sportowy Kodokan
,http://www.mma.gliwice.pl/,https://www.pitax.pl/,,Klub Sportowy Kodokan
,http://www.mma.gliwice.pl/,https://www.pitax.pl/rozlicz/0000002402/,,Klub Sportowy Kodokan
,http://www.klubsportowylive.pl/#jeden,https://www.pitax.pl/rozlicz/0000139133/?cel=PodajCel,,"Klub Sportowy ""Live"""
,http://www.klubsportowylive.pl/#jeden,https://www.pitax.pl/,,"Klub Sportowy ""Live"""
,http://stolem-gniewino.futbolowo.pl/news/article/program-do-rozliczenia-pit,https://www.pitax.pl/rozlicz/0000241456/,,Klub Sportowy Stolem
,http://stolem-gniewino.futbolowo.pl/news/article/program-do-rozliczenia-pit,http://www.iwopl.pl/,,Klub Sportowy Stolem
,http://stolem-gniewino.futbolowo.pl/news/article/program-do-rozliczenia-pit,http://www.pitax.pl/,,Klub Sportowy Stolem
,http://www.szachy.pogodnesuwalki.pl/przekaz-nam-1-podatku/,https://www.pitax.pl/krs/0000212319/,,"KLUB SZACHOWY ""HAŃCZA"" SUWAŁKI"
,http://www.szachy.pogodnesuwalki.pl/przekaz-nam-1-podatku/,https://www.iwop.pl/,,"KLUB SZACHOWY ""HAŃCZA"" SUWAŁKI"
,http://www.szachy.pogodnesuwalki.pl/przekaz-nam-1-podatku/,https://www.pitax.pl/,,"KLUB SZACHOWY ""HAŃCZA"" SUWAŁKI"
,http://kz.nysa.pl/,https://www.pitax.pl/krs/0000076259/,,Klub Żeglarski Nysa
,http://kz.nysa.pl/,https://www.iwop.pl/,,Klub Żeglarski Nysa
,http://kz.nysa.pl/,https://www.pitax.pl/,,Klub Żeglarski Nysa
,,,,Klub Żeglarski Orkan
,,,,nie ma seo i system link
,http://www.bratalbert.zary.pl/,https://www.pitax.pl/krs/0000316460/,,Koło Żarskie Towarzystwa Pomocy im. Św. Brata Alberta
,http://www.bratalbert.zary.pl/,https://www.iwop.pl/,,Koło Żarskie Towarzystwa Pomocy im. Św. Brata Alberta
,http://www.bratalbert.zary.pl/,https://www.pitax.pl/,,Koło Żarskie Towarzystwa Pomocy im. Św. Brata Alberta
,http://kssprkonskie.pl/,https://www.pitax.pl/rozlicz/0000185103/?cel=PodajCel,,Koneckie Stowarzyszenie Sportowe Piłki Ręcznej
,http://kssprkonskie.pl/,https://www.iwop.pl/,,Koneckie Stowarzyszenie Sportowe Piłki Ręcznej
,http://kssprkonskie.pl/,https://www.pitax.pl/,,Koneckie Stowarzyszenie Sportowe Piłki Ręcznej
,http://www.stawiamynalapy.pl/1-procent/,https://www.pitax.pl/rozlicz/0000491968/,,KRAKOWSKA FUNDACJA POMOCY ZWIERZĘTOM STAWIAMY NA ŁAPY
,http://www.stawiamynalapy.pl/1-procent/,https://www.pitax.pl/krs/formularze/0000491968/,,KRAKOWSKA FUNDACJA POMOCY ZWIERZĘTOM STAWIAMY NA ŁAPY
,,,,nie ma seo
,http://www.kct.pl/podaruj-nam-1-chetnie-w-tym-pomozemy/,https://www.pitax.pl/rozlicz/0000053532/?cel=PodajCel,,Krakowskie Centrum Taekwon-do
,http://www.kct.pl/podaruj-nam-1-chetnie-w-tym-pomozemy/,http://www.iwop.pl/,,Krakowskie Centrum Taekwon-do
,http://www.kct.pl/podaruj-nam-1-chetnie-w-tym-pomozemy/,http://www.pitax.pl/,,Krakowskie Centrum Taekwon-do
,http://hospicjumkwidzyn.pl/wspieram/podaruj/,https://www.pitax.pl/rozlicz?krs=0000223992&cel=PodajCel,,Kwidzyńskie Towarzystwo Przyjaciół Chorych
,http://hospicjumkwidzyn.pl/wspieram/podaruj/,https://www.pitax.pl/,,Kwidzyńskie Towarzystwo Przyjaciół Chorych
,http://hospicjumkwidzyn.pl/wspieram/podaruj/,https://www.pitax.pl/pobierz?krs=0000223992,,Kwidzyńskie Towarzystwo Przyjaciół Chorych
,http://amazonki.leszno.pl/,https://www.pitax.pl/,,Leszczyńskie Stowarzyszenie Rehabilitacyjne Amazonka
,,,,nie ma system link
,http://baba.org.pl/index.php/zaangazuj-sie/jak-przekazac-1-procent-podatku/,https://www.pitax.pl/pobierz/0000060904/,,Lubuskie Stowarzyszenie na rzecz Kobiet Baba
,http://baba.org.pl/index.php/zaangazuj-sie/jak-przekazac-1-procent-podatku/,https://www.iwop.pl/,,Lubuskie Stowarzyszenie na rzecz Kobiet Baba
,http://baba.org.pl/index.php/zaangazuj-sie/jak-przekazac-1-procent-podatku/,https://www.pitax.pl/,,Lubuskie Stowarzyszenie na rzecz Kobiet Baba
,http://lubuskiespsz.pl/,https://www.pitax.pl/rozlicz/0000105271/?cel=PodajCel,,Lubuskie Stowarzyszenie Pomocy Szkole
,http://lubuskiespsz.pl/,https://www.iwop.pl/,,Lubuskie Stowarzyszenie Pomocy Szkole
,http://lubuskiespsz.pl/,https://www.pitax.pl/,,Lubuskie Stowarzyszenie Pomocy Szkole
,http://www.warta-mstow.pl,https://www.pitax.pl/rozlicz/0000085771/,,Ludowy Klub Sportowy Warta
,http://www.warta-mstow.pl,https://www.iwop.pl/,,Ludowy Klub Sportowy Warta
,http://www.warta-mstow.pl,https://www.pitax.pl/,,Ludowy Klub Sportowy Warta
,"http://samborzec.futbolowo.pl/menu,21,rozlicz-pit-online.html",https://www.pitax.pl/rozlicz/0000252073/?cel=PodajCel,,Ludowy Zespół Sportowy w Samborcu
,"http://samborzec.futbolowo.pl/menu,21,rozlicz-pit-online.html",https://www.iwop.pl/,,Ludowy Zespół Sportowy w Samborcu
,"http://samborzec.futbolowo.pl/menu,21,rozlicz-pit-online.html",https://www.pitax.pl/,,Ludowy Zespół Sportowy w Samborcu
,http://emspr.pl/,https://www.pitax.pl/rozlicz/0000340479/?cel=PodajCel,,Mazowieckie Stowarzyszenie Pomagajmy Razem
,http://emspr.pl/,https://www.iwop.pl/,,Mazowieckie Stowarzyszenie Pomagajmy Razem
,http://emspr.pl/,https://www.pitax.pl/,,Mazowieckie Stowarzyszenie Pomagajmy Razem
,"http://www.smmielec.pl/?przekaz-nam-1-podatku,6",https://www.iwop.pl/,,Mieleckie Stowarzyszenie Chorych na Stwardnienie Rozsiane w Mielcu
,"http://www.smmielec.pl/?przekaz-nam-1-podatku,7",https://www.pitax.pl/,,Mieleckie Stowarzyszenie Chorych na Stwardnienie Rozsiane w Mielcu
,"http://www.smmielec.pl/?przekaz-nam-1-podatku,8",https://www.pitax.pl/rozlicz/0000019619/,,Mieleckie Stowarzyszenie Chorych na Stwardnienie Rozsiane w Mielcu
,http://1procent.viva.org.pl/,https://www.pitax.pl/pobierz/0000135274?cel=FundacjaViva,,Międzynarodowy Ruch na rzecz Zwierząt - Viva
,http://1procent.viva.org.pl/,https://www.iwop.pl/,,Międzynarodowy Ruch na rzecz Zwierząt - Viva
,http://1procent.viva.org.pl/,https://www.pitax.pl/,,Międzynarodowy Ruch na rzecz Zwierząt - Viva
,http://www.wschod-zachod.org.pl,https://www.pitax.pl/rozlicz/9950211710/?cel=PodajCel,,Motocyklowe Stowarzyszenie Pomocy Polakom za Granicą Wschód - Zachód
,http://www.wschod-zachod.org.pl,https://www.iwop.pl/,,Motocyklowe Stowarzyszenie Pomocy Polakom za Granicą Wschód - Zachód
,http://www.wschod-zachod.org.pl,https://www.pitax.pl/,,Motocyklowe Stowarzyszenie Pomocy Polakom za Granicą Wschód - Zachód
,,,,Mój Czas Dla Seniora im. Wandy i Józefa
,,,,STRONA NIE DZIAŁA
,http://keglik.pl/,https://www.pitax.pl/rozlicz/0000417820/,,"Niepubliczna Szkoła Podstawowa ""Keglik"""
,http://keglik.pl/,htpps://www.pitax.pl,,"Niepubliczna Szkoła Podstawowa ""Keglik"""
,http://www.dobrzeurodzeni.pl/partnerzy.html,https://www.pitax.pl/krs/0000261946,,Niezależna Inicjatywa Rodziców i Położnych Dobrze Urodzeni
,http://www.dobrzeurodzeni.pl/partnerzy.html,https://www.iwop.pl/,,Niezależna Inicjatywa Rodziców i Położnych Dobrze Urodzeni
,http://www.dobrzeurodzeni.pl/partnerzy.html,https://www.pitax.pl/,,Niezależna Inicjatywa Rodziców i Położnych Dobrze Urodzeni
,http://pomocdzieciom.eu/pomoc/1-procent-podatku/,https://www.pitax.pl/pobierz/0000140007/,,Obywatelska Fundacja Pomocy Dzieciom w Warszawie
,pomocdzieciom.eu/pomoc/1-procent-podatku/,https://www.pitax.pl/,,Obywatelska Fundacja Pomocy Dzieciom w Warszawie
,pomocdzieciom.eu/pomoc/1-procent-podatku/,https://www.iwop.pl/,,Obywatelska Fundacja Pomocy Dzieciom w Warszawie
,http://www.osr.lebork.pl/,https://www.pitax.pl/krs/0000041352/,,Ochotnicza Służba Ratownicza
,http://www.osr.lebork.pl/,https://www.iwop.pl/,,Ochotnicza Służba Ratownicza
,http://www.osr.lebork.pl/,https://www.pitax.pl/,,Ochotnicza Służba Ratownicza
,http://www.ospopole.pl/index.php?category=98,https://www.pitax.pl/,,Ochotnicza Straż Pożarna w Opolu - Gosławicach
,http://www.ospopole.pl/index.php?category=99,https://www.pitax.pl/rozlicz/0000193725,,Ochotnicza Straż Pożarna w Opolu - Gosławicach
,http://www.ospopole.pl/index.php?category=100,https://www.pitax.pl/pobierz/0000193725/,,Ochotnicza Straż Pożarna w Opolu - Gosławicach
,http://www.przyjacielkonika.pl/,https://www.pitax.pl/rozlicz/0000007324/,,Ognisko TKKF Przyjaciel Konika
,http://www.przyjacielkonika.pl/,https://www.iwop.pl/,,Ognisko TKKF Przyjaciel Konika
,http://www.przyjacielkonika.pl/,https://www.pitax.pl/,,Ognisko TKKF Przyjaciel Konika
,http://www.oratorium-zyrardow.salezjanie.pl/,http://www.pitax.pl/krs/0000106283,,Oratorium Św. Jana Bosko
,http://www.oratorium-zyrardow.salezjanie.pl/,https://www.iwop.pl/,,Oratorium Św. Jana Bosko
,http://www.oratorium-zyrardow.salezjanie.pl/,https://www.pitax.pl/,,Oratorium Św. Jana Bosko
,http://www.migrant.pl/index.php/pl/,https://www.pitax.pl/rozlicz/0000318329,,Ośrodek Migranta Fu Shenfu
,http://www.migrant.pl/index.php/pl/,https://www.iwop.pl/%20target=,,Ośrodek Migranta Fu Shenfu
,http://www.migrant.pl/index.php/pl/,https://www.pitax.pl/%20target=,,Ośrodek Migranta Fu Shenfu
,http://otophospicja.pl/jak-pomoc/przekaz-1-podatku/,https://www.pitax.pl/,,Otwockie Towarzystwo Opieki Paliatywnej
,http://otophospicja.pl/jak-pomoc/przekaz-1-podatku/,https://www.pitax.pl/rozlicz/?krs=0000126492,,Otwockie Towarzystwo Opieki Paliatywnej
,http://boryniemodlinskie.pl/19/9/zostan-darczynca.html,http://www.pitax.pl/krs/0000252107/,,Partnerstwo Borów Niemodlińskich
,http://boryniemodlinskie.pl/19/9/zostan-darczynca.html,https://www.iwop.pl/,,Partnerstwo Borów Niemodlińskich
,http://boryniemodlinskie.pl/19/9/zostan-darczynca.html,https://www.pitax.pl/,,Partnerstwo Borów Niemodlińskich
,http://www.kolejka-piaseczno.pl/,http://www.pitax.pl/rozlicz/0000184512/,,Piaseczyńsko-Grójeckie Towarzystwo Kolei Wąskotorowej
,http://www.kolejka-piaseczno.pl/,http://www.iwop.pl/,,Piaseczyńsko-Grójeckie Towarzystwo Kolei Wąskotorowej
,http://www.kolejka-piaseczno.pl/,http://www.pitax.pl/,,Piaseczyńsko-Grójeckie Towarzystwo Kolei Wąskotorowej
,https://www.pah.org.pl/1-procent/,https://www.pitax.pl/rozlicz/0000136833/?cel=Pajacyk,,Polska Akcja Humanitarna
,https://www.pah.org.pl/1-procent/,https://www.iwop.pl/,,Polska Akcja Humanitarna
,https://www.pah.org.pl/1-procent/,https://www.pitax.pl/%22,,Polska Akcja Humanitarna
,http://pskorczak.org.pl/,https://www.pitax.pl/krs/0000142755/,,Polskie Stowarzyszenie im. Janusza Korczaka
,http://pskorczak.org.pl/,https://www.iwop.pl/,,Polskie Stowarzyszenie im. Janusza Korczaka
,http://pskorczak.org.pl/,https://www.pitax.pl/,,Polskie Stowarzyszenie im. Janusza Korczaka
,http://padaczka.pl/stowarzyszenie/1-procent/,https://www.pitax.pl/krs/0000173200,,Polskie Stowarzyszenie na Rzecz Dzieci Chorych na Padaczkę
,http://padaczka.pl/stowarzyszenie/1-procent/,https://www.iwop.pl/,,Polskie Stowarzyszenie na Rzecz Dzieci Chorych na Padaczkę
,http://padaczka.pl/stowarzyszenie/1-procent/,https://www.pitax.pl/,,Polskie Stowarzyszenie na Rzecz Dzieci Chorych na Padaczkę
,http://www.psoni-jaroslaw.org.pl/,https://www.pitax.pl/krs/0000010902,,Polskie Stowarzyszenie na Rzecz Osób z Upośledzeniem Umysłowym Koło w Jarosławiu
,http://www.psoni-jaroslaw.org.pl/,https://www.pitax.pl/rozlicz/?krs=0000010902,,Polskie Stowarzyszenie na Rzecz Osób z Upośledzeniem Umysłowym Koło w Jarosławiu
,http://www.psoni-jaroslaw.org.pl/,https://www.pitax.pl/,,Polskie Stowarzyszenie na Rzecz Osób z Upośledzeniem Umysłowym Koło w Jarosławiu
,http://www.alzheimer-waw.pl/,http://www.pitax.pl/rozlicz/0000113790/,,Polskie Stowarzyszenie Pomocy Osobom z Chorobą Alzheimera
,http://www.alzheimer-waw.pl/,https://www.iwop.pl/,,Polskie Stowarzyszenie Pomocy Osobom z Chorobą Alzheimera
,http://www.alzheimer-waw.pl/,https://www.pitax.pl/,,Polskie Stowarzyszenie Pomocy Osobom z Chorobą Alzheimera
,http://kryminalistyka.pl/,https://www.pitax.pl/krs/0000109111,,Polskie Towarzystwo Kryminalistyczne
,http://kryminalistyka.pl/kontakt/,https://www.iwop.pl/,,Polskie Towarzystwo Kryminalistyczne
,http://kryminalistyka.pl/kontakt/,PITax.pl,,Polskie Towarzystwo Kryminalistyczne
,http://www.salamandra.org.pl/1procentpodatku.html,https://www.pitax.pl/pobierz/0000117212/,,Polskie Towarzystwo Ochrony Przyrody Salamandra
,http://www.salamandra.org.pl/1procentpodatku.html,https://www.pitax.pl/,,Polskie Towarzystwo Ochrony Przyrody Salamandra
,http://www.salamandra.org.pl/1procentpodatku.html,https://www.pitax.pl/rozlicz/0000117212/,,Polskie Towarzystwo Ochrony Przyrody Salamandra
,"https://www.ptsr.org.pl/jak_mozesz_pomoc_,1_podatku,168.asp",https://www.pitax.pl/rozlicz/?krs=0000083356&cel=1%20procent%20dla%20PTSR,,Polskie Towarzystwo Stwardnienia Rozsianego
,"https://www.ptsr.org.pl/jak_mozesz_pomoc_,1_podatku,168.asp",https://www.pitax.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego
,"https://www.ptsr.org.pl/jak_mozesz_pomoc_,1_podatku,168.asp",https://www.iwop.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego
,http://ptsr.waw.pl/1-podatku/,http://www.pitax.pl/krs/0000110888/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział Warszawski
,http://ptsr.waw.pl/1-podatku/,http://www.pitax.pl/,,Polskie Towarzystwo Stwardnienia Rozsianego Oddział Warszawski
,https://zsssiemiatycze.edupage.org/,http://www.pitax.pl/krs/0000144620/,,Polskie Towarzystwo Walki z Kalectwem Oddział Terenowy w Siemiatyczach
,https://zsssiemiatycze.edupage.org/,http://www.iwop.pl/,,Polskie Towarzystwo Walki z Kalectwem Oddział Terenowy w Siemiatyczach
,https://zsssiemiatycze.edupage.org/,http://www.pitax.pl/,,Polskie Towarzystwo Walki z Kalectwem Oddział Terenowy w Siemiatyczach
,http://www.twkwroclaw.pl/,https://www.pitax.pl/rozlicz/0000065190/?cel=PodajCel,,Polskie Towarzystwo Walki z Kalectwem Oddział Wojewódzki we Wrocławiu
,http://www.twkwroclaw.pl/,https://www.iwop.pl/,,Polskie Towarzystwo Walki z Kalectwem Oddział Wojewódzki we Wrocławiu
,http://www.twkwroclaw.pl/,https://www.pitax.pl/,,Polskie Towarzystwo Walki z Kalectwem Oddział Wojewódzki we Wrocławiu
,http://www.popps.org.pl/1-dla-popps/,https://www.pitax.pl/rozlicz/0000487697/?cel=PodajCel,,Porozumienie Organizacji Pozarządowych Powiatu Sochaczewskiego
,http://www.popps.org.pl/1-dla-popps/,https://www.pitax.pl/pit-online,,Porozumienie Organizacji Pozarządowych Powiatu Sochaczewskiego
,http://www.popps.org.pl/1-dla-popps/,https://www.pitax.pl/pobierz/0000487697/,,Porozumienie Organizacji Pozarządowych Powiatu Sochaczewskiego
,"http://www.robia.pl/przekaz_darowizne,i2119.html",https://www.pitax.pl/krs/0000405119,,Rada Ogrodów Botanicznych I Arboretów W Polsce
,"http://www.robia.pl/przekaz_darowizne,i2119.html",https://www.iwop.pl/,,Rada Ogrodów Botanicznych I Arboretów W Polsce
,"http://www.robia.pl/przekaz_darowizne,i2119.html",https://www.pitax.pl/,,Rada Ogrodów Botanicznych I Arboretów W Polsce
,http://solisradius.pl/1procent/,https://www.pitax.pl/rozlicz/0000043032/,,Rzeszowskie Stowarzyszenie na rzecz Dzieci Niepełnosprawnych i Autystycznych SOLIS RADIUS w Rzeszowie
,http://solisradius.pl/,https://www.pitax.pl/,,Rzeszowskie Stowarzyszenie na rzecz Dzieci Niepełnosprawnych i Autystycznych SOLIS RADIUS w Rzeszowie
,http://solisradius.pl/1procent/,https://www.pitax.pl/pobierz/0000043032/,,Rzeszowskie Stowarzyszenie na rzecz Dzieci Niepełnosprawnych i Autystycznych SOLIS RADIUS w Rzeszowie
,http://sadowa.org.pl/1-procent/,https://www.pitax.pl/rozlicz/0000030333/?cel=PodajCel,, Społeczna Pomoc - Stowarzyszenie Dom
,http://sadowa.org.pl/1-procent/,https://www.iwop.pl/,, Społeczna Pomoc - Stowarzyszenie Dom
,http://sadowa.org.pl/1-procent/,https://www.pitax.pl/,, Społeczna Pomoc - Stowarzyszenie Dom
,http://sm.stargard.pl/index.php/features/podaruj-1,https://www.pitax.pl/rozlicz/0000103615/?cel=PodajCel,,Stargardzkie Stowarzyszenie Chorych na SM
,,,,NIE MA SEO
,http://amazonki.wroclaw.pl/1-podatku/,http://www.pitax.pl/rozlicz/0000085940/,,Stowarzyszenie Amazonek Femina - Fenix Wrocław
,http://amazonki.wroclaw.pl/,https://www.iwop.pl/,,Stowarzyszenie Amazonek Femina - Fenix Wrocław
,http://amazonki.wroclaw.pl/,https://www.pitax.pl/,,Stowarzyszenie Amazonek Femina - Fenix Wrocław
,https://pracowniaceramiczna.com.pl/,https://www.pitax.pl/krs/0000373891/,,Stowarzyszenie Amfora
,https://pracowniaceramiczna.com.pl/,https://www.iwop.pl/,,Stowarzyszenie Amfora
,https://pracowniaceramiczna.com.pl/,https://www.pitax.pl/,,Stowarzyszenie Amfora
,"http://www.amicus.tychowo.pl/art,10,podaruj-1-swego-podatku-za-rok-rozliczeniowy-2017",https://www.iwop.pl/,,Stowarzyszenie Amicus
,"http://www.amicus.tychowo.pl/art,10,podaruj-1-swego-podatku-za-rok-rozliczeniowy-2018",https://www.pitax.pl/krs/formularze/0000163423,,Stowarzyszenie Amicus
,"http://www.amicus.tychowo.pl/art,10,podaruj-1-swego-podatku-za-rok-rozliczeniowy-2019",https://www.pitax.pl/,,Stowarzyszenie Amicus
,http://bankserc.pl/,http://www.pitax.pl/krs/0000359488/,,Stowarzyszenie Bank Życzliwych Serc
,http://bankserc.pl/,http://www.iwop.pl/,,Stowarzyszenie Bank Życzliwych Serc
,http://bankserc.pl/,http://www.pitax.pl/,,Stowarzyszenie Bank Życzliwych Serc
,http://beaglewpotrzebie.pl/,https://www.pitax.pl/krs/0000451372/,,Stowarzyszenie Beagle w Potrzebie
,http://beaglewpotrzebie.pl/,https://www.iwop.pl/,,Stowarzyszenie Beagle w Potrzebie
,http://beaglewpotrzebie.pl/,https://www.pitax.pl/,,Stowarzyszenie Beagle w Potrzebie
,http://betlejem.org/przekaz-1/,https://www.iwop.pl/,,Stowarzyszenie Betlejem
,http://betlejem.org/przekaz-1/,https://www.pitax.pl/,,Stowarzyszenie Betlejem
,http://betlejem.org/przekaz-1/,https://www.pitax.pl/pobierz/0000486210/,,Stowarzyszenie Betlejem
,http://www.debra-kd.pl/index.php/wesprzyj-nas/przekaz-nam-swoj-1,https://www.pitax.pl/krs/0000221607/,,Stowarzyszenie Debra Polska Kruchy Dotyk
,http://www.debra-kd.pl/index.php/wesprzyj-nas/przekaz-nam-swoj-2,https://www.iwop.pl/%E2%80%8B,,Stowarzyszenie Debra Polska Kruchy Dotyk
,http://www.debra-kd.pl/index.php/wesprzyj-nas/przekaz-nam-swoj-3,https://www.pitax.pl/,,Stowarzyszenie Debra Polska Kruchy Dotyk
,http://arka.edu.pl/,https://www.pitax.pl/krs/formularze/0000033258/,,Stowarzyszenie Edukacyjne Chrześcijan Arka
,http://arka.edu.pl/,https://www.pitax.pl/,,Stowarzyszenie Edukacyjne Chrześcijan Arka
,http://arka.edu.pl/,https://www.iwop.pl/,,Stowarzyszenie Edukacyjne Chrześcijan Arka
,http://www.profiore.fimeo.pl/,https://www.iwop.pl/,,Stowarzyszenie Fiore
,http://www.profiore.fimeo.pl/,https://www.pitax.pl/,,Stowarzyszenie Fiore
,http://www.profiore.fimeo.pl/,https://www.pitax.pl/krs/0000289594/,,Stowarzyszenie Fiore
,http://hospicjumpk.pl/1procent/,https://www.pitax.pl/pobierz/0000423218/,,"Stowarzyszenie ""Hospicjum im. Piotra Króla"""
,http://hospicjumpk.pl/1procent/,https://www.pitax.pl/,,"Stowarzyszenie ""Hospicjum im. Piotra Króla"""
,http://hospicjumpk.pl/1procent/,https://www.pitax.pl/rozlicz/0000423218/,,"Stowarzyszenie ""Hospicjum im. Piotra Króla"""
,http://fkw.edu.pl/1-na-opp/,https://www.pitax.pl/rozlicz/0000320750,,Stowarzyszenie im. Kazimierza Wielkiego
,http://fkw.edu.pl/1-na-opp/,https://www.pitax.pl/,,Stowarzyszenie im. Kazimierza Wielkiego
,http://fkw.edu.pl/1-na-opp/,https://www.pitax.pl/pobierz/0000320750/,,Stowarzyszenie im. Kazimierza Wielkiego
,http://sprobujmyrazem.eu/,https://www.pitax.pl/krs/0000177517,,Stowarzyszenie Inicjatyw Lokalnych na rzecz Dzieci Niepełnosprawnych Spróbujmy Razem
,http://sprobujmyrazem.eu/,https://www.iwop.pl/,,Stowarzyszenie Inicjatyw Lokalnych na rzecz Dzieci Niepełnosprawnych Spróbujmy Razem
,http://sprobujmyrazem.eu/,https://www.pitax.pl/,,Stowarzyszenie Inicjatyw Lokalnych na rzecz Dzieci Niepełnosprawnych Spróbujmy Razem
,http://www.karan.pl/index/,https://www.pitax.pl/pobierz/0000011861/,,Stowarzyszenie Katolicki Ruch Antynarkotyczny Karan
